"length","reads","rel","col"
14,1,0.000747,"#ffffb2"
23,1,0.000747,"#ffffb2"
26,1,0.000747,"#ffffb2"
27,1,0.000747,"#ffffb2"
28,1,0.000747,"#ffffb2"
31,3,0.002241,"#ffffb2"
32,2,0.001494,"#ffffb2"
33,5,0.003734,"#ffffb2"
34,62,0.046304,"#fed976"
35,143,0.106799,"#feb24c"
36,200,0.149369,"#feb24c"
37,236,0.176255,"#feb24c"
38,161,0.120242,"#feb24c"
39,113,0.084393,"#fed976"
40,52,0.038836,"#fed976"
41,2,0.001494,"#ffffb2"
48,1,0.000747,"#ffffb2"
49,39,0.029127,"#fed976"
50,73,0.05452,"#fed976"
51,117,0.087381,"#fed976"
52,104,0.077672,"#fed976"
53,75,0.056013,"#fed976"
54,45,0.033608,"#fed976"
55,23,0.017177,"#fed976"
56,9,0.006722,"#ffffb2"
57,13,0.009709,"#ffffb2"
58,20,0.014937,"#fed976"
59,17,0.012696,"#fed976"
60,23,0.017177,"#fed976"
61,22,0.016431,"#fed976"
62,5,0.003734,"#ffffb2"
63,6,0.004481,"#ffffb2"
64,6,0.004481,"#ffffb2"
65,1,0.000747,"#ffffb2"
66,1,0.000747,"#ffffb2"
68,1,0.000747,"#ffffb2"
79,1,0.000747,"#ffffb2"
81,1,0.000747,"#ffffb2"
91,1,0.000747,"#ffffb2"
114,1,0.000747,"#ffffb2"
115,1,0.000747,"#ffffb2"
121,1,0.000747,"#ffffb2"
169,1,0.000747,"#ffffb2"
171,1,0.000747,"#ffffb2"
172,1,0.000747,"#ffffb2"
175,2,0.001494,"#ffffb2"
176,1,0.000747,"#ffffb2"
177,1,0.000747,"#ffffb2"
178,4,0.002987,"#ffffb2"
179,3,0.002241,"#ffffb2"
180,2,0.001494,"#ffffb2"
181,1,0.000747,"#ffffb2"
182,5,0.003734,"#ffffb2"
183,4,0.002987,"#ffffb2"
184,7,0.005228,"#ffffb2"
185,8,0.005975,"#ffffb2"
186,5,0.003734,"#ffffb2"
187,13,0.009709,"#ffffb2"
188,42,0.031367,"#fed976"
189,361,0.26961,"#feb24c"
190,1323,0.988073,"#feb24c"
191,12581,9.396028,"#fd8d3c"
192,22085,16.494022,"#fc4e2a"
193,27534,20.563568,"#fc4e2a"
194,31232,23.325392,"#fc4e2a"
195,20590,15.377492,"#fc4e2a"
196,11196,8.361651,"#fd8d3c"
197,5236,3.910468,"#fd8d3c"
198,56,0.041823,"#fed976"
199,3,0.002241,"#ffffb2"
201,1,0.000747,"#ffffb2"
205,1,0.000747,"#ffffb2"
206,1,0.000747,"#ffffb2"
208,1,0.000747,"#ffffb2"
217,1,0.000747,"#ffffb2"
276,1,0.000747,"#ffffb2"
308,1,0.000747,"#ffffb2"
391,1,0.000747,"#ffffb2"
