"length","reads","rel","col"
22,1,0.00106,"#ffffb2"
34,15,0.015894,"#fed976"
35,23,0.02437,"#fed976"
36,35,0.037085,"#fed976"
37,23,0.02437,"#fed976"
38,27,0.028608,"#fed976"
39,25,0.026489,"#fed976"
40,9,0.009536,"#ffffb2"
41,1,0.00106,"#ffffb2"
49,1,0.00106,"#ffffb2"
50,1,0.00106,"#ffffb2"
51,2,0.002119,"#ffffb2"
52,2,0.002119,"#ffffb2"
53,2,0.002119,"#ffffb2"
54,1,0.00106,"#ffffb2"
56,1,0.00106,"#ffffb2"
57,3,0.003179,"#ffffb2"
58,13,0.013774,"#fed976"
59,20,0.021191,"#fed976"
60,16,0.016953,"#fed976"
61,21,0.022251,"#fed976"
62,5,0.005298,"#ffffb2"
63,7,0.007417,"#ffffb2"
64,3,0.003179,"#ffffb2"
67,1,0.00106,"#ffffb2"
73,2,0.002119,"#ffffb2"
100,1,0.00106,"#ffffb2"
130,1,0.00106,"#ffffb2"
169,4,0.004238,"#ffffb2"
170,2,0.002119,"#ffffb2"
171,1,0.00106,"#ffffb2"
172,1,0.00106,"#ffffb2"
173,1,0.00106,"#ffffb2"
174,1,0.00106,"#ffffb2"
181,1,0.00106,"#ffffb2"
182,2,0.002119,"#ffffb2"
184,5,0.005298,"#ffffb2"
185,4,0.004238,"#ffffb2"
186,10,0.010596,"#fed976"
187,14,0.014834,"#fed976"
188,30,0.031787,"#fed976"
189,507,0.537201,"#feb24c"
190,1753,1.857424,"#fd8d3c"
191,9829,10.414503,"#fc4e2a"
192,16226,17.192566,"#fc4e2a"
193,19448,20.606497,"#fc4e2a"
194,21247,22.512662,"#fc4e2a"
195,13794,14.615694,"#fc4e2a"
196,7726,8.18623,"#fd8d3c"
197,3437,3.641739,"#fd8d3c"
198,59,0.062515,"#fed976"
199,3,0.003179,"#ffffb2"
201,1,0.00106,"#ffffb2"
211,1,0.00106,"#ffffb2"
216,1,0.00106,"#ffffb2"
220,1,0.00106,"#ffffb2"
228,1,0.00106,"#ffffb2"
281,1,0.00106,"#ffffb2"
302,1,0.00106,"#ffffb2"
393,1,0.00106,"#ffffb2"
402,1,0.00106,"#ffffb2"
469,1,0.00106,"#ffffb2"
482,1,0.00106,"#ffffb2"
