"length","reads","rel","col"
14,2,0.002223,"#ffffb2"
17,2,0.002223,"#ffffb2"
18,1,0.001111,"#ffffb2"
24,2,0.002223,"#ffffb2"
25,3,0.003334,"#ffffb2"
26,3,0.003334,"#ffffb2"
27,5,0.005557,"#ffffb2"
28,6,0.006669,"#ffffb2"
29,6,0.006669,"#ffffb2"
30,1,0.001111,"#ffffb2"
31,3,0.003334,"#ffffb2"
32,5,0.005557,"#ffffb2"
33,28,0.03112,"#fed976"
34,379,0.421233,"#feb24c"
35,663,0.73688,"#feb24c"
36,839,0.932492,"#feb24c"
37,996,1.106986,"#fd8d3c"
38,674,0.749105,"#feb24c"
39,443,0.492364,"#feb24c"
40,211,0.234512,"#feb24c"
41,5,0.005557,"#ffffb2"
42,1,0.001111,"#ffffb2"
48,3,0.003334,"#ffffb2"
49,247,0.274524,"#feb24c"
50,334,0.371218,"#feb24c"
51,489,0.54349,"#feb24c"
52,552,0.613511,"#feb24c"
53,321,0.35677,"#feb24c"
54,180,0.200058,"#feb24c"
55,94,0.104475,"#feb24c"
56,5,0.005557,"#ffffb2"
57,81,0.090026,"#fed976"
58,173,0.192278,"#feb24c"
59,250,0.277858,"#feb24c"
60,327,0.363438,"#feb24c"
61,307,0.34121,"#feb24c"
62,221,0.245627,"#feb24c"
63,117,0.130038,"#feb24c"
64,43,0.047792,"#fed976"
65,1,0.001111,"#ffffb2"
101,1,0.001111,"#ffffb2"
104,1,0.001111,"#ffffb2"
143,1,0.001111,"#ffffb2"
159,1,0.001111,"#ffffb2"
170,2,0.002223,"#ffffb2"
177,1,0.001111,"#ffffb2"
178,3,0.003334,"#ffffb2"
181,1,0.001111,"#ffffb2"
182,2,0.002223,"#ffffb2"
184,4,0.004446,"#ffffb2"
185,1,0.001111,"#ffffb2"
186,2,0.002223,"#ffffb2"
187,11,0.012226,"#fed976"
188,11,0.012226,"#fed976"
189,222,0.246738,"#feb24c"
190,1015,1.128104,"#fd8d3c"
191,8014,8.907018,"#fd8d3c"
192,13696,15.222175,"#fc4e2a"
193,17263,19.186654,"#fc4e2a"
194,19058,21.181675,"#fc4e2a"
195,12491,13.8829,"#fc4e2a"
196,6938,7.711117,"#fd8d3c"
197,3174,3.527686,"#fd8d3c"
198,34,0.037789,"#fed976"
199,1,0.001111,"#ffffb2"
227,1,0.001111,"#ffffb2"
232,1,0.001111,"#ffffb2"
233,1,0.001111,"#ffffb2"
