"length","reads","rel","col"
16,2,0.002142,"#ffffb2"
29,2,0.002142,"#ffffb2"
34,26,0.027849,"#fed976"
35,53,0.056769,"#fed976"
36,66,0.070694,"#fed976"
37,84,0.089974,"#fed976"
38,55,0.058912,"#fed976"
39,26,0.027849,"#fed976"
40,11,0.011782,"#fed976"
41,1,0.001071,"#ffffb2"
51,1,0.001071,"#ffffb2"
53,1,0.001071,"#ffffb2"
54,1,0.001071,"#ffffb2"
55,1,0.001071,"#ffffb2"
56,4,0.004284,"#ffffb2"
57,24,0.025707,"#fed976"
58,47,0.050343,"#fed976"
59,39,0.041774,"#fed976"
60,55,0.058912,"#fed976"
61,40,0.042845,"#fed976"
62,20,0.021422,"#fed976"
63,7,0.007498,"#ffffb2"
65,2,0.002142,"#ffffb2"
68,1,0.001071,"#ffffb2"
73,1,0.001071,"#ffffb2"
74,1,0.001071,"#ffffb2"
76,1,0.001071,"#ffffb2"
77,1,0.001071,"#ffffb2"
78,1,0.001071,"#ffffb2"
80,1,0.001071,"#ffffb2"
87,1,0.001071,"#ffffb2"
91,4,0.004284,"#ffffb2"
92,3,0.003213,"#ffffb2"
93,2,0.002142,"#ffffb2"
94,3,0.003213,"#ffffb2"
95,2,0.002142,"#ffffb2"
98,1,0.001071,"#ffffb2"
112,1,0.001071,"#ffffb2"
115,2,0.002142,"#ffffb2"
118,1,0.001071,"#ffffb2"
128,1,0.001071,"#ffffb2"
130,1,0.001071,"#ffffb2"
131,1,0.001071,"#ffffb2"
132,2,0.002142,"#ffffb2"
138,1,0.001071,"#ffffb2"
140,1,0.001071,"#ffffb2"
143,1,0.001071,"#ffffb2"
147,1,0.001071,"#ffffb2"
149,1,0.001071,"#ffffb2"
163,1,0.001071,"#ffffb2"
171,1,0.001071,"#ffffb2"
177,1,0.001071,"#ffffb2"
178,1,0.001071,"#ffffb2"
179,2,0.002142,"#ffffb2"
180,4,0.004284,"#ffffb2"
181,2,0.002142,"#ffffb2"
182,5,0.005356,"#ffffb2"
183,1,0.001071,"#ffffb2"
184,6,0.006427,"#ffffb2"
185,5,0.005356,"#ffffb2"
186,2,0.002142,"#ffffb2"
187,5,0.005356,"#ffffb2"
188,28,0.029991,"#fed976"
189,386,0.413453,"#feb24c"
190,1383,1.481362,"#fd8d3c"
191,9392,10.059983,"#fc4e2a"
192,15711,16.828406,"#fc4e2a"
193,19278,20.6491,"#fc4e2a"
194,21284,22.797772,"#fc4e2a"
195,14042,15.040703,"#fc4e2a"
196,7689,8.235861,"#fd8d3c"
197,3404,3.646101,"#fd8d3c"
198,47,0.050343,"#fed976"
199,1,0.001071,"#ffffb2"
200,4,0.004284,"#ffffb2"
203,1,0.001071,"#ffffb2"
205,1,0.001071,"#ffffb2"
211,1,0.001071,"#ffffb2"
212,1,0.001071,"#ffffb2"
213,1,0.001071,"#ffffb2"
216,1,0.001071,"#ffffb2"
219,1,0.001071,"#ffffb2"
221,1,0.001071,"#ffffb2"
222,2,0.002142,"#ffffb2"
223,1,0.001071,"#ffffb2"
234,2,0.002142,"#ffffb2"
240,2,0.002142,"#ffffb2"
241,1,0.001071,"#ffffb2"
242,1,0.001071,"#ffffb2"
243,4,0.004284,"#ffffb2"
244,1,0.001071,"#ffffb2"
252,1,0.001071,"#ffffb2"
263,1,0.001071,"#ffffb2"
264,1,0.001071,"#ffffb2"
271,1,0.001071,"#ffffb2"
273,2,0.002142,"#ffffb2"
275,4,0.004284,"#ffffb2"
281,1,0.001071,"#ffffb2"
283,1,0.001071,"#ffffb2"
288,1,0.001071,"#ffffb2"
289,1,0.001071,"#ffffb2"
291,1,0.001071,"#ffffb2"
295,1,0.001071,"#ffffb2"
316,1,0.001071,"#ffffb2"
325,1,0.001071,"#ffffb2"
333,1,0.001071,"#ffffb2"
341,1,0.001071,"#ffffb2"
374,1,0.001071,"#ffffb2"
387,2,0.002142,"#ffffb2"
388,7,0.007498,"#ffffb2"
389,1,0.001071,"#ffffb2"
390,2,0.002142,"#ffffb2"
391,2,0.002142,"#ffffb2"
396,2,0.002142,"#ffffb2"
399,1,0.001071,"#ffffb2"
450,2,0.002142,"#ffffb2"
459,1,0.001071,"#ffffb2"
463,1,0.001071,"#ffffb2"
466,3,0.003213,"#ffffb2"
467,1,0.001071,"#ffffb2"
469,1,0.001071,"#ffffb2"
482,1,0.001071,"#ffffb2"
