"length","reads","rel","col"
12,1,0.001213,"#ffffb2"
15,2,0.002426,"#ffffb2"
16,3,0.003639,"#ffffb2"
17,2,0.002426,"#ffffb2"
26,2,0.002426,"#ffffb2"
27,6,0.007278,"#ffffb2"
28,6,0.007278,"#ffffb2"
29,8,0.009704,"#ffffb2"
30,3,0.003639,"#ffffb2"
31,1,0.001213,"#ffffb2"
32,7,0.008491,"#ffffb2"
33,7,0.008491,"#ffffb2"
34,67,0.08127,"#fed976"
35,147,0.178309,"#feb24c"
36,191,0.231681,"#feb24c"
37,184,0.22319,"#feb24c"
38,130,0.157689,"#feb24c"
39,94,0.114021,"#feb24c"
40,29,0.035177,"#fed976"
41,4,0.004852,"#ffffb2"
42,1,0.001213,"#ffffb2"
44,1,0.001213,"#ffffb2"
47,6,0.007278,"#ffffb2"
48,28,0.033964,"#fed976"
49,1148,1.392511,"#fd8d3c"
50,1784,2.163972,"#fd8d3c"
51,2175,2.63825,"#fd8d3c"
52,2619,3.176817,"#fd8d3c"
53,1747,2.119091,"#fd8d3c"
54,1759,2.133647,"#fd8d3c"
55,1729,2.097257,"#fd8d3c"
56,1534,1.860725,"#fd8d3c"
57,2010,2.438107,"#fd8d3c"
58,1475,1.789158,"#fd8d3c"
59,1147,1.391298,"#fd8d3c"
60,829,1.005568,"#fd8d3c"
61,436,0.528863,"#feb24c"
62,215,0.260793,"#feb24c"
63,118,0.143133,"#feb24c"
64,26,0.031538,"#fed976"
65,2,0.002426,"#ffffb2"
66,1,0.001213,"#ffffb2"
67,1,0.001213,"#ffffb2"
70,1,0.001213,"#ffffb2"
71,1,0.001213,"#ffffb2"
81,1,0.001213,"#ffffb2"
90,1,0.001213,"#ffffb2"
91,1,0.001213,"#ffffb2"
99,1,0.001213,"#ffffb2"
106,1,0.001213,"#ffffb2"
125,1,0.001213,"#ffffb2"
173,2,0.002426,"#ffffb2"
174,2,0.002426,"#ffffb2"
175,1,0.001213,"#ffffb2"
176,1,0.001213,"#ffffb2"
179,2,0.002426,"#ffffb2"
180,1,0.001213,"#ffffb2"
183,1,0.001213,"#ffffb2"
184,5,0.006065,"#ffffb2"
185,3,0.003639,"#ffffb2"
186,8,0.009704,"#ffffb2"
187,8,0.009704,"#ffffb2"
188,17,0.020621,"#fed976"
189,156,0.189226,"#feb24c"
190,668,0.810276,"#feb24c"
191,5776,7.006223,"#fd8d3c"
192,10091,12.240269,"#fc4e2a"
193,12699,15.403743,"#fc4e2a"
194,14261,17.298432,"#fc4e2a"
195,9249,11.218932,"#fc4e2a"
196,5374,6.518601,"#fd8d3c"
197,2387,2.895404,"#fd8d3c"
198,26,0.031538,"#fed976"
199,2,0.002426,"#ffffb2"
203,2,0.002426,"#ffffb2"
205,1,0.001213,"#ffffb2"
206,1,0.001213,"#ffffb2"
218,1,0.001213,"#ffffb2"
235,1,0.001213,"#ffffb2"
253,1,0.001213,"#ffffb2"
288,1,0.001213,"#ffffb2"
