"length","reads","rel","col"
15,3,0.002369,"#ffffb2"
16,2,0.001579,"#ffffb2"
17,1,0.00079,"#ffffb2"
20,1,0.00079,"#ffffb2"
24,2,0.001579,"#ffffb2"
25,3,0.002369,"#ffffb2"
26,5,0.003948,"#ffffb2"
27,8,0.006317,"#ffffb2"
28,4,0.003159,"#ffffb2"
29,6,0.004738,"#ffffb2"
30,6,0.004738,"#ffffb2"
31,3,0.002369,"#ffffb2"
32,2,0.001579,"#ffffb2"
33,17,0.013424,"#fed976"
34,195,0.153985,"#feb24c"
35,417,0.32929,"#feb24c"
36,513,0.405098,"#feb24c"
37,584,0.461164,"#feb24c"
38,392,0.309549,"#feb24c"
39,210,0.16583,"#feb24c"
40,113,0.089232,"#fed976"
41,6,0.004738,"#ffffb2"
42,3,0.002369,"#ffffb2"
44,2,0.001579,"#ffffb2"
46,1,0.00079,"#ffffb2"
47,5,0.003948,"#ffffb2"
48,52,0.041063,"#fed976"
49,2496,1.971004,"#fd8d3c"
50,4268,3.37029,"#fd8d3c"
51,5192,4.09994,"#fd8d3c"
52,6145,4.852491,"#fd8d3c"
53,3934,3.106542,"#fd8d3c"
54,2355,1.859661,"#fd8d3c"
55,1153,0.910484,"#feb24c"
56,872,0.688588,"#feb24c"
57,1544,1.219243,"#fd8d3c"
58,2142,1.691462,"#fd8d3c"
59,2663,2.102878,"#fd8d3c"
60,2189,1.728576,"#fd8d3c"
61,1522,1.20187,"#fd8d3c"
62,831,0.656212,"#feb24c"
63,269,0.21242,"#feb24c"
64,99,0.078177,"#fed976"
65,5,0.003948,"#ffffb2"
66,2,0.001579,"#ffffb2"
68,1,0.00079,"#ffffb2"
72,1,0.00079,"#ffffb2"
75,1,0.00079,"#ffffb2"
76,2,0.001579,"#ffffb2"
77,5,0.003948,"#ffffb2"
78,1,0.00079,"#ffffb2"
79,1,0.00079,"#ffffb2"
80,1,0.00079,"#ffffb2"
81,2,0.001579,"#ffffb2"
82,4,0.003159,"#ffffb2"
83,2,0.001579,"#ffffb2"
84,4,0.003159,"#ffffb2"
85,2,0.001579,"#ffffb2"
86,2,0.001579,"#ffffb2"
87,1,0.00079,"#ffffb2"
88,1,0.00079,"#ffffb2"
91,1,0.00079,"#ffffb2"
92,3,0.002369,"#ffffb2"
96,1,0.00079,"#ffffb2"
97,1,0.00079,"#ffffb2"
98,1,0.00079,"#ffffb2"
99,1,0.00079,"#ffffb2"
100,1,0.00079,"#ffffb2"
101,1,0.00079,"#ffffb2"
106,1,0.00079,"#ffffb2"
118,1,0.00079,"#ffffb2"
125,2,0.001579,"#ffffb2"
126,1,0.00079,"#ffffb2"
146,1,0.00079,"#ffffb2"
149,1,0.00079,"#ffffb2"
150,1,0.00079,"#ffffb2"
151,2,0.001579,"#ffffb2"
152,1,0.00079,"#ffffb2"
153,1,0.00079,"#ffffb2"
154,1,0.00079,"#ffffb2"
159,1,0.00079,"#ffffb2"
160,1,0.00079,"#ffffb2"
161,4,0.003159,"#ffffb2"
162,3,0.002369,"#ffffb2"
163,2,0.001579,"#ffffb2"
164,5,0.003948,"#ffffb2"
167,1,0.00079,"#ffffb2"
169,2,0.001579,"#ffffb2"
170,3,0.002369,"#ffffb2"
172,3,0.002369,"#ffffb2"
173,2,0.001579,"#ffffb2"
174,3,0.002369,"#ffffb2"
175,5,0.003948,"#ffffb2"
177,4,0.003159,"#ffffb2"
179,1,0.00079,"#ffffb2"
180,1,0.00079,"#ffffb2"
182,4,0.003159,"#ffffb2"
183,4,0.003159,"#ffffb2"
184,6,0.004738,"#ffffb2"
185,4,0.003159,"#ffffb2"
186,10,0.007897,"#ffffb2"
187,14,0.011055,"#fed976"
188,28,0.022111,"#fed976"
189,222,0.175306,"#feb24c"
190,1145,0.904166,"#feb24c"
191,8622,6.80849,"#fd8d3c"
192,14512,11.459617,"#fc4e2a"
193,18165,14.344262,"#fc4e2a"
194,20105,15.876212,"#fc4e2a"
195,13072,10.322499,"#fc4e2a"
196,7128,5.628731,"#fd8d3c"
197,3198,2.525348,"#fd8d3c"
198,43,0.033956,"#fed976"
205,1,0.00079,"#ffffb2"
219,1,0.00079,"#ffffb2"
244,1,0.00079,"#ffffb2"
250,3,0.002369,"#ffffb2"
254,2,0.001579,"#ffffb2"
256,1,0.00079,"#ffffb2"
276,1,0.00079,"#ffffb2"
284,1,0.00079,"#ffffb2"
286,2,0.001579,"#ffffb2"
287,3,0.002369,"#ffffb2"
290,1,0.00079,"#ffffb2"
303,1,0.00079,"#ffffb2"
306,1,0.00079,"#ffffb2"
307,1,0.00079,"#ffffb2"
312,1,0.00079,"#ffffb2"
321,1,0.00079,"#ffffb2"
