"length","reads","rel","col"
26,1,0.001412,"#ffffb2"
34,2,0.002823,"#ffffb2"
35,8,0.011293,"#fed976"
36,9,0.012705,"#fed976"
37,13,0.018351,"#fed976"
38,15,0.021174,"#fed976"
39,8,0.011293,"#fed976"
40,3,0.004235,"#ffffb2"
49,3,0.004235,"#ffffb2"
50,1,0.001412,"#ffffb2"
51,4,0.005647,"#ffffb2"
52,1,0.001412,"#ffffb2"
53,1,0.001412,"#ffffb2"
57,2,0.002823,"#ffffb2"
58,4,0.005647,"#ffffb2"
59,6,0.00847,"#ffffb2"
60,11,0.015528,"#fed976"
61,3,0.004235,"#ffffb2"
62,2,0.002823,"#ffffb2"
102,1,0.001412,"#ffffb2"
104,1,0.001412,"#ffffb2"
170,1,0.001412,"#ffffb2"
176,1,0.001412,"#ffffb2"
177,3,0.004235,"#ffffb2"
179,5,0.007058,"#ffffb2"
180,1,0.001412,"#ffffb2"
181,2,0.002823,"#ffffb2"
182,3,0.004235,"#ffffb2"
183,3,0.004235,"#ffffb2"
184,2,0.002823,"#ffffb2"
185,2,0.002823,"#ffffb2"
186,7,0.009881,"#ffffb2"
187,4,0.005647,"#ffffb2"
188,17,0.023998,"#fed976"
189,90,0.127047,"#feb24c"
190,447,0.630999,"#feb24c"
191,6764,9.548278,"#fd8d3c"
192,11437,16.144833,"#fc4e2a"
193,14612,20.626765,"#fc4e2a"
194,17020,24.025974,"#fc4e2a"
195,11212,15.827216,"#fc4e2a"
196,6168,8.706945,"#fd8d3c"
197,2909,4.106437,"#fd8d3c"
198,23,0.032468,"#fed976"
199,1,0.001412,"#ffffb2"
203,3,0.004235,"#ffffb2"
229,1,0.001412,"#ffffb2"
233,1,0.001412,"#ffffb2"
237,1,0.001412,"#ffffb2"
308,1,0.001412,"#ffffb2"
