"length","reads","rel","col"
33,1,0.000964,"#ffffb2"
34,31,0.029885,"#fed976"
35,51,0.049165,"#fed976"
36,76,0.073266,"#fed976"
37,89,0.085798,"#fed976"
38,54,0.052057,"#fed976"
39,38,0.036633,"#fed976"
40,11,0.010604,"#fed976"
49,1,0.000964,"#ffffb2"
51,1,0.000964,"#ffffb2"
59,1,0.000964,"#ffffb2"
60,2,0.001928,"#ffffb2"
63,1,0.000964,"#ffffb2"
64,2,0.001928,"#ffffb2"
66,1,0.000964,"#ffffb2"
68,1,0.000964,"#ffffb2"
71,1,0.000964,"#ffffb2"
175,1,0.000964,"#ffffb2"
179,1,0.000964,"#ffffb2"
180,3,0.002892,"#ffffb2"
182,4,0.003856,"#ffffb2"
183,5,0.00482,"#ffffb2"
184,2,0.001928,"#ffffb2"
185,10,0.00964,"#ffffb2"
186,7,0.006748,"#ffffb2"
187,10,0.00964,"#ffffb2"
188,21,0.020244,"#fed976"
189,64,0.061697,"#fed976"
190,416,0.401033,"#feb24c"
191,9373,9.035785,"#fd8d3c"
192,16872,16.264991,"#fc4e2a"
193,21223,20.459453,"#fc4e2a"
194,25077,24.174797,"#fc4e2a"
195,16541,15.945899,"#fc4e2a"
196,9361,9.024216,"#fd8d3c"
197,4323,4.16747,"#fd8d3c"
198,48,0.046273,"#fed976"
199,2,0.001928,"#ffffb2"
207,1,0.000964,"#ffffb2"
210,1,0.000964,"#ffffb2"
218,1,0.000964,"#ffffb2"
230,1,0.000964,"#ffffb2"
234,1,0.000964,"#ffffb2"
336,1,0.000964,"#ffffb2"
