"length","reads","rel","col"
14,2,0.001879,"#ffffb2"
15,3,0.002819,"#ffffb2"
16,2,0.001879,"#ffffb2"
17,2,0.001879,"#ffffb2"
18,2,0.001879,"#ffffb2"
19,2,0.001879,"#ffffb2"
20,3,0.002819,"#ffffb2"
24,2,0.001879,"#ffffb2"
25,3,0.002819,"#ffffb2"
26,11,0.010336,"#fed976"
27,6,0.005638,"#ffffb2"
28,9,0.008457,"#ffffb2"
29,6,0.005638,"#ffffb2"
30,9,0.008457,"#ffffb2"
31,5,0.004698,"#ffffb2"
32,12,0.011276,"#fed976"
33,63,0.059198,"#fed976"
34,602,0.565673,"#feb24c"
35,1151,1.081543,"#fd8d3c"
36,1472,1.383173,"#fd8d3c"
37,1681,1.579561,"#fd8d3c"
38,1235,1.160474,"#fd8d3c"
39,705,0.662457,"#feb24c"
40,338,0.317604,"#feb24c"
41,9,0.008457,"#ffffb2"
42,9,0.008457,"#ffffb2"
49,7,0.006578,"#ffffb2"
50,18,0.016914,"#fed976"
51,8,0.007517,"#ffffb2"
52,8,0.007517,"#ffffb2"
53,13,0.012216,"#fed976"
54,8,0.007517,"#ffffb2"
55,5,0.004698,"#ffffb2"
56,65,0.061078,"#fed976"
57,343,0.322302,"#feb24c"
58,577,0.542181,"#feb24c"
59,784,0.73669,"#feb24c"
60,940,0.883276,"#feb24c"
61,671,0.630509,"#feb24c"
62,386,0.362707,"#feb24c"
63,205,0.192629,"#feb24c"
64,37,0.034767,"#fed976"
65,2,0.001879,"#ffffb2"
106,1,0.00094,"#ffffb2"
152,1,0.00094,"#ffffb2"
155,1,0.00094,"#ffffb2"
168,1,0.00094,"#ffffb2"
170,1,0.00094,"#ffffb2"
172,2,0.001879,"#ffffb2"
173,2,0.001879,"#ffffb2"
174,4,0.003759,"#ffffb2"
175,1,0.00094,"#ffffb2"
176,1,0.00094,"#ffffb2"
177,1,0.00094,"#ffffb2"
178,2,0.001879,"#ffffb2"
181,3,0.002819,"#ffffb2"
182,3,0.002819,"#ffffb2"
183,3,0.002819,"#ffffb2"
184,3,0.002819,"#ffffb2"
185,8,0.007517,"#ffffb2"
186,10,0.009397,"#ffffb2"
187,7,0.006578,"#ffffb2"
188,24,0.022552,"#fed976"
189,300,0.281897,"#feb24c"
190,1435,1.348405,"#fd8d3c"
191,9571,8.993441,"#fd8d3c"
192,16039,15.071132,"#fc4e2a"
193,19675,18.487719,"#fc4e2a"
194,22241,20.898874,"#fc4e2a"
195,14222,13.363778,"#fc4e2a"
196,7777,7.3077,"#fd8d3c"
197,3591,3.374302,"#fd8d3c"
198,49,0.046043,"#fed976"
200,1,0.00094,"#ffffb2"
202,1,0.00094,"#ffffb2"
213,1,0.00094,"#ffffb2"
275,1,0.00094,"#ffffb2"
276,2,0.001879,"#ffffb2"
285,1,0.00094,"#ffffb2"
286,4,0.003759,"#ffffb2"
288,1,0.00094,"#ffffb2"
289,1,0.00094,"#ffffb2"
290,2,0.001879,"#ffffb2"
302,2,0.001879,"#ffffb2"
360,1,0.00094,"#ffffb2"
366,1,0.00094,"#ffffb2"
460,1,0.00094,"#ffffb2"
463,1,0.00094,"#ffffb2"
483,1,0.00094,"#ffffb2"
