"length","reads","rel","col"
14,1,0.000683,"#ffffb2"
16,2,0.001367,"#ffffb2"
17,2,0.001367,"#ffffb2"
18,1,0.000683,"#ffffb2"
20,1,0.000683,"#ffffb2"
23,2,0.001367,"#ffffb2"
24,1,0.000683,"#ffffb2"
25,3,0.00205,"#ffffb2"
26,5,0.003417,"#ffffb2"
27,2,0.001367,"#ffffb2"
28,5,0.003417,"#ffffb2"
29,9,0.006151,"#ffffb2"
30,2,0.001367,"#ffffb2"
31,5,0.003417,"#ffffb2"
32,3,0.00205,"#ffffb2"
33,52,0.035537,"#fed976"
34,309,0.211172,"#feb24c"
35,637,0.435329,"#feb24c"
36,909,0.621216,"#feb24c"
37,1082,0.739445,"#feb24c"
38,839,0.573377,"#feb24c"
39,538,0.367672,"#feb24c"
40,255,0.174268,"#feb24c"
41,13,0.008884,"#ffffb2"
42,5,0.003417,"#ffffb2"
43,1,0.000683,"#ffffb2"
46,1,0.000683,"#ffffb2"
48,2,0.001367,"#ffffb2"
49,307,0.209806,"#feb24c"
50,525,0.358788,"#feb24c"
51,675,0.461299,"#feb24c"
52,823,0.562443,"#feb24c"
53,497,0.339653,"#feb24c"
54,295,0.201605,"#feb24c"
55,131,0.089526,"#fed976"
56,24,0.016402,"#fed976"
57,261,0.178369,"#feb24c"
58,380,0.259694,"#feb24c"
59,479,0.327351,"#feb24c"
60,575,0.392958,"#feb24c"
61,354,0.241926,"#feb24c"
62,220,0.150349,"#feb24c"
63,111,0.075858,"#fed976"
64,10,0.006834,"#ffffb2"
66,2,0.001367,"#ffffb2"
67,1,0.000683,"#ffffb2"
69,1,0.000683,"#ffffb2"
73,1,0.000683,"#ffffb2"
76,1,0.000683,"#ffffb2"
78,1,0.000683,"#ffffb2"
79,2,0.001367,"#ffffb2"
80,1,0.000683,"#ffffb2"
81,3,0.00205,"#ffffb2"
82,1,0.000683,"#ffffb2"
97,1,0.000683,"#ffffb2"
98,1,0.000683,"#ffffb2"
102,1,0.000683,"#ffffb2"
103,2,0.001367,"#ffffb2"
104,1,0.000683,"#ffffb2"
105,1,0.000683,"#ffffb2"
106,1,0.000683,"#ffffb2"
107,1,0.000683,"#ffffb2"
110,1,0.000683,"#ffffb2"
112,1,0.000683,"#ffffb2"
119,1,0.000683,"#ffffb2"
124,1,0.000683,"#ffffb2"
125,2,0.001367,"#ffffb2"
135,1,0.000683,"#ffffb2"
145,2,0.001367,"#ffffb2"
153,1,0.000683,"#ffffb2"
155,1,0.000683,"#ffffb2"
156,1,0.000683,"#ffffb2"
167,1,0.000683,"#ffffb2"
170,1,0.000683,"#ffffb2"
171,3,0.00205,"#ffffb2"
172,38,0.025969,"#fed976"
173,48,0.032803,"#fed976"
174,84,0.057406,"#fed976"
175,101,0.069024,"#fed976"
176,67,0.045788,"#fed976"
177,27,0.018452,"#fed976"
178,23,0.015718,"#fed976"
179,5,0.003417,"#ffffb2"
180,3,0.00205,"#ffffb2"
181,3,0.00205,"#ffffb2"
182,2,0.001367,"#ffffb2"
183,3,0.00205,"#ffffb2"
184,9,0.006151,"#ffffb2"
185,13,0.008884,"#ffffb2"
186,4,0.002734,"#ffffb2"
187,28,0.019135,"#fed976"
188,44,0.03007,"#fed976"
189,727,0.496836,"#feb24c"
190,2438,1.666143,"#fd8d3c"
191,13942,9.52804,"#fd8d3c"
192,23306,15.92745,"#fc4e2a"
193,28094,19.199595,"#fc4e2a"
194,30741,21.00857,"#fc4e2a"
195,20038,13.69408,"#fc4e2a"
196,11037,7.542747,"#fd8d3c"
197,4962,3.391058,"#fd8d3c"
198,99,0.067657,"#fed976"
199,5,0.003417,"#ffffb2"
200,5,0.003417,"#ffffb2"
209,1,0.000683,"#ffffb2"
215,1,0.000683,"#ffffb2"
217,1,0.000683,"#ffffb2"
222,1,0.000683,"#ffffb2"
223,1,0.000683,"#ffffb2"
234,2,0.001367,"#ffffb2"
239,1,0.000683,"#ffffb2"
242,1,0.000683,"#ffffb2"
245,1,0.000683,"#ffffb2"
246,1,0.000683,"#ffffb2"
248,1,0.000683,"#ffffb2"
254,2,0.001367,"#ffffb2"
257,3,0.00205,"#ffffb2"
273,1,0.000683,"#ffffb2"
296,1,0.000683,"#ffffb2"
308,1,0.000683,"#ffffb2"
310,1,0.000683,"#ffffb2"
315,2,0.001367,"#ffffb2"
319,1,0.000683,"#ffffb2"
325,1,0.000683,"#ffffb2"
331,1,0.000683,"#ffffb2"
363,1,0.000683,"#ffffb2"
379,2,0.001367,"#ffffb2"
382,1,0.000683,"#ffffb2"
383,1,0.000683,"#ffffb2"
395,2,0.001367,"#ffffb2"
398,1,0.000683,"#ffffb2"
428,1,0.000683,"#ffffb2"
475,1,0.000683,"#ffffb2"
