"length","reads","rel","col"
16,1,0.000948,"#ffffb2"
17,1,0.000948,"#ffffb2"
19,1,0.000948,"#ffffb2"
24,1,0.000948,"#ffffb2"
26,1,0.000948,"#ffffb2"
28,3,0.002844,"#ffffb2"
30,3,0.002844,"#ffffb2"
31,2,0.001896,"#ffffb2"
32,1,0.000948,"#ffffb2"
33,6,0.005688,"#ffffb2"
34,117,0.110911,"#feb24c"
35,196,0.1858,"#feb24c"
36,236,0.223718,"#feb24c"
37,268,0.254053,"#feb24c"
38,210,0.199071,"#feb24c"
39,116,0.109963,"#feb24c"
40,48,0.045502,"#fed976"
41,3,0.002844,"#ffffb2"
49,2,0.001896,"#ffffb2"
50,1,0.000948,"#ffffb2"
51,7,0.006636,"#ffffb2"
52,5,0.00474,"#ffffb2"
53,3,0.002844,"#ffffb2"
54,4,0.003792,"#ffffb2"
55,1,0.000948,"#ffffb2"
56,27,0.025595,"#fed976"
57,100,0.094796,"#fed976"
58,153,0.145037,"#feb24c"
59,209,0.198123,"#feb24c"
60,207,0.196227,"#feb24c"
61,186,0.17632,"#feb24c"
62,98,0.0929,"#fed976"
63,65,0.061617,"#fed976"
64,17,0.016115,"#fed976"
66,1,0.000948,"#ffffb2"
85,1,0.000948,"#ffffb2"
98,1,0.000948,"#ffffb2"
102,2,0.001896,"#ffffb2"
103,1,0.000948,"#ffffb2"
105,1,0.000948,"#ffffb2"
133,1,0.000948,"#ffffb2"
160,1,0.000948,"#ffffb2"
162,1,0.000948,"#ffffb2"
165,1,0.000948,"#ffffb2"
169,2,0.001896,"#ffffb2"
170,1,0.000948,"#ffffb2"
171,2,0.001896,"#ffffb2"
172,2,0.001896,"#ffffb2"
173,2,0.001896,"#ffffb2"
175,1,0.000948,"#ffffb2"
176,2,0.001896,"#ffffb2"
178,2,0.001896,"#ffffb2"
179,1,0.000948,"#ffffb2"
180,3,0.002844,"#ffffb2"
181,2,0.001896,"#ffffb2"
184,3,0.002844,"#ffffb2"
185,4,0.003792,"#ffffb2"
186,9,0.008532,"#ffffb2"
187,5,0.00474,"#ffffb2"
188,52,0.049294,"#fed976"
189,627,0.594369,"#feb24c"
190,2133,2.021993,"#fd8d3c"
191,10929,10.360224,"#fc4e2a"
192,17687,16.766518,"#fc4e2a"
193,21493,20.374443,"#fc4e2a"
194,23117,21.913925,"#fc4e2a"
195,15036,14.253484,"#fc4e2a"
196,8224,7.796,"#fd8d3c"
197,3769,3.572851,"#fd8d3c"
198,55,0.052138,"#fed976"
201,1,0.000948,"#ffffb2"
204,1,0.000948,"#ffffb2"
205,1,0.000948,"#ffffb2"
210,1,0.000948,"#ffffb2"
220,1,0.000948,"#ffffb2"
267,1,0.000948,"#ffffb2"
277,1,0.000948,"#ffffb2"
285,2,0.001896,"#ffffb2"
288,2,0.001896,"#ffffb2"
311,1,0.000948,"#ffffb2"
315,1,0.000948,"#ffffb2"
329,1,0.000948,"#ffffb2"
460,1,0.000948,"#ffffb2"
461,1,0.000948,"#ffffb2"
465,1,0.000948,"#ffffb2"
