"length","reads","rel","col"
12,1,0.000865,"#ffffb2"
13,2,0.00173,"#ffffb2"
14,2,0.00173,"#ffffb2"
15,10,0.008648,"#ffffb2"
16,4,0.003459,"#ffffb2"
17,11,0.009512,"#ffffb2"
18,1,0.000865,"#ffffb2"
21,2,0.00173,"#ffffb2"
22,1,0.000865,"#ffffb2"
24,4,0.003459,"#ffffb2"
25,5,0.004324,"#ffffb2"
26,13,0.011242,"#fed976"
27,26,0.022484,"#fed976"
28,21,0.01816,"#fed976"
29,27,0.023348,"#fed976"
30,12,0.010377,"#fed976"
31,10,0.008648,"#ffffb2"
32,16,0.013836,"#fed976"
33,88,0.076098,"#fed976"
34,1107,0.957281,"#feb24c"
35,2050,1.772743,"#fd8d3c"
36,2656,2.296783,"#fd8d3c"
37,3044,2.632307,"#fd8d3c"
38,2184,1.88862,"#fd8d3c"
39,1297,1.121584,"#fd8d3c"
40,563,0.486856,"#feb24c"
41,27,0.023348,"#fed976"
42,9,0.007783,"#ffffb2"
43,2,0.00173,"#ffffb2"
44,2,0.00173,"#ffffb2"
45,3,0.002594,"#ffffb2"
46,12,0.010377,"#fed976"
47,10,0.008648,"#ffffb2"
48,75,0.064856,"#fed976"
49,4303,3.721031,"#fd8d3c"
50,7265,6.282428,"#fd8d3c"
51,8700,7.523348,"#fd8d3c"
52,10499,9.079038,"#fd8d3c"
53,6613,5.718609,"#fd8d3c"
54,3760,3.25147,"#fd8d3c"
55,1971,1.704428,"#fd8d3c"
56,32,0.027672,"#fed976"
57,217,0.187651,"#feb24c"
58,485,0.419405,"#feb24c"
59,638,0.551712,"#feb24c"
60,756,0.653753,"#feb24c"
61,689,0.595815,"#feb24c"
62,426,0.368385,"#feb24c"
63,235,0.203217,"#feb24c"
64,64,0.055344,"#fed976"
65,1,0.000865,"#ffffb2"
67,1,0.000865,"#ffffb2"
68,1,0.000865,"#ffffb2"
76,1,0.000865,"#ffffb2"
78,2,0.00173,"#ffffb2"
79,5,0.004324,"#ffffb2"
80,1,0.000865,"#ffffb2"
82,1,0.000865,"#ffffb2"
94,1,0.000865,"#ffffb2"
101,1,0.000865,"#ffffb2"
102,1,0.000865,"#ffffb2"
139,1,0.000865,"#ffffb2"
150,1,0.000865,"#ffffb2"
154,1,0.000865,"#ffffb2"
168,1,0.000865,"#ffffb2"
171,1,0.000865,"#ffffb2"
172,3,0.002594,"#ffffb2"
174,4,0.003459,"#ffffb2"
175,3,0.002594,"#ffffb2"
176,2,0.00173,"#ffffb2"
179,1,0.000865,"#ffffb2"
180,2,0.00173,"#ffffb2"
182,1,0.000865,"#ffffb2"
183,3,0.002594,"#ffffb2"
184,1,0.000865,"#ffffb2"
185,4,0.003459,"#ffffb2"
186,4,0.003459,"#ffffb2"
187,7,0.006053,"#ffffb2"
188,24,0.020754,"#fed976"
189,104,0.089934,"#fed976"
190,544,0.470425,"#feb24c"
191,5235,4.52698,"#fd8d3c"
192,9102,7.870979,"#fd8d3c"
193,11532,9.972328,"#fd8d3c"
194,13280,11.483916,"#fc4e2a"
195,8718,7.538914,"#fd8d3c"
196,4837,4.182809,"#fd8d3c"
197,2232,1.930128,"#fd8d3c"
198,21,0.01816,"#fed976"
199,1,0.000865,"#ffffb2"
212,1,0.000865,"#ffffb2"
337,1,0.000865,"#ffffb2"
376,1,0.000865,"#ffffb2"
385,1,0.000865,"#ffffb2"
