"length","reads","rel","col"
27,1,0.001032,"#ffffb2"
29,1,0.001032,"#ffffb2"
33,3,0.003097,"#ffffb2"
34,17,0.017549,"#fed976"
35,22,0.02271,"#fed976"
36,32,0.033033,"#fed976"
37,23,0.023742,"#fed976"
38,26,0.026839,"#fed976"
39,9,0.009291,"#ffffb2"
40,4,0.004129,"#ffffb2"
48,1,0.001032,"#ffffb2"
49,5,0.005161,"#ffffb2"
50,18,0.018581,"#fed976"
51,15,0.015484,"#fed976"
52,22,0.02271,"#fed976"
53,15,0.015484,"#fed976"
54,10,0.010323,"#fed976"
55,2,0.002065,"#ffffb2"
56,3,0.003097,"#ffffb2"
57,8,0.008258,"#ffffb2"
58,15,0.015484,"#fed976"
59,6,0.006194,"#ffffb2"
60,19,0.019613,"#fed976"
61,10,0.010323,"#fed976"
62,7,0.007226,"#ffffb2"
63,3,0.003097,"#ffffb2"
64,1,0.001032,"#ffffb2"
87,1,0.001032,"#ffffb2"
171,1,0.001032,"#ffffb2"
172,2,0.002065,"#ffffb2"
173,6,0.006194,"#ffffb2"
174,14,0.014452,"#fed976"
175,10,0.010323,"#fed976"
176,9,0.009291,"#ffffb2"
177,5,0.005161,"#ffffb2"
178,1,0.001032,"#ffffb2"
179,1,0.001032,"#ffffb2"
182,1,0.001032,"#ffffb2"
183,4,0.004129,"#ffffb2"
184,3,0.003097,"#ffffb2"
185,1,0.001032,"#ffffb2"
186,4,0.004129,"#ffffb2"
187,2,0.002065,"#ffffb2"
188,20,0.020646,"#fed976"
189,44,0.04542,"#fed976"
190,368,0.379879,"#feb24c"
191,8761,9.0438,"#fd8d3c"
192,15781,16.290401,"#fc4e2a"
193,20286,20.940819,"#fc4e2a"
194,23319,24.071723,"#fc4e2a"
195,15187,15.677227,"#fc4e2a"
196,8639,8.917862,"#fd8d3c"
197,4070,4.201377,"#fd8d3c"
198,33,0.034065,"#fed976"
209,1,0.001032,"#ffffb2"
232,1,0.001032,"#ffffb2"
