"length","reads","rel","col"
15,1,0.001478,"#ffffb2"
16,1,0.001478,"#ffffb2"
17,3,0.004435,"#ffffb2"
19,1,0.001478,"#ffffb2"
27,3,0.004435,"#ffffb2"
28,5,0.007391,"#ffffb2"
29,1,0.001478,"#ffffb2"
31,1,0.001478,"#ffffb2"
32,2,0.002957,"#ffffb2"
33,14,0.020696,"#fed976"
34,141,0.208438,"#feb24c"
35,246,0.363658,"#feb24c"
36,316,0.467138,"#feb24c"
37,364,0.538095,"#feb24c"
38,268,0.39618,"#feb24c"
39,167,0.246873,"#feb24c"
40,76,0.11235,"#feb24c"
41,2,0.002957,"#ffffb2"
44,1,0.001478,"#ffffb2"
45,1,0.001478,"#ffffb2"
47,1,0.001478,"#ffffb2"
48,3,0.004435,"#ffffb2"
49,99,0.14635,"#feb24c"
50,148,0.218786,"#feb24c"
51,210,0.31044,"#feb24c"
52,249,0.368093,"#feb24c"
53,145,0.214351,"#feb24c"
54,101,0.149307,"#feb24c"
55,49,0.072436,"#fed976"
56,10,0.014783,"#fed976"
57,71,0.104958,"#feb24c"
58,155,0.229134,"#feb24c"
59,246,0.363658,"#feb24c"
60,243,0.359223,"#feb24c"
61,163,0.24096,"#feb24c"
62,113,0.167046,"#feb24c"
63,62,0.091654,"#fed976"
64,12,0.017739,"#fed976"
65,2,0.002957,"#ffffb2"
106,1,0.001478,"#ffffb2"
150,1,0.001478,"#ffffb2"
152,1,0.001478,"#ffffb2"
168,1,0.001478,"#ffffb2"
172,1,0.001478,"#ffffb2"
181,1,0.001478,"#ffffb2"
182,1,0.001478,"#ffffb2"
183,3,0.004435,"#ffffb2"
184,2,0.002957,"#ffffb2"
185,3,0.004435,"#ffffb2"
186,2,0.002957,"#ffffb2"
187,6,0.00887,"#ffffb2"
188,12,0.017739,"#fed976"
189,51,0.075392,"#fed976"
190,253,0.374006,"#feb24c"
191,5845,8.64057,"#fd8d3c"
192,10286,15.205629,"#fc4e2a"
193,13167,19.464566,"#fc4e2a"
194,15656,23.144014,"#fc4e2a"
195,10181,15.050409,"#fc4e2a"
196,5798,8.571091,"#fd8d3c"
197,2651,3.918931,"#fd8d3c"
198,26,0.038435,"#fed976"
217,1,0.001478,"#ffffb2"
