"length","reads","rel","col"
16,1,0.000679,"#ffffb2"
17,1,0.000679,"#ffffb2"
29,1,0.000679,"#ffffb2"
33,3,0.002037,"#ffffb2"
34,24,0.016294,"#fed976"
35,45,0.030552,"#fed976"
36,74,0.050241,"#fed976"
37,83,0.056351,"#fed976"
38,49,0.033267,"#fed976"
39,26,0.017652,"#fed976"
40,11,0.007468,"#ffffb2"
41,1,0.000679,"#ffffb2"
49,1,0.000679,"#ffffb2"
50,2,0.001358,"#ffffb2"
51,2,0.001358,"#ffffb2"
52,1,0.000679,"#ffffb2"
53,1,0.000679,"#ffffb2"
57,2,0.001358,"#ffffb2"
58,9,0.00611,"#ffffb2"
59,17,0.011542,"#fed976"
60,13,0.008826,"#ffffb2"
61,13,0.008826,"#ffffb2"
62,5,0.003395,"#ffffb2"
63,7,0.004752,"#ffffb2"
64,1,0.000679,"#ffffb2"
69,1,0.000679,"#ffffb2"
73,1,0.000679,"#ffffb2"
77,1,0.000679,"#ffffb2"
88,1,0.000679,"#ffffb2"
108,1,0.000679,"#ffffb2"
172,9,0.00611,"#ffffb2"
173,22,0.014936,"#fed976"
174,22,0.014936,"#fed976"
175,38,0.025799,"#fed976"
176,15,0.010184,"#fed976"
177,16,0.010863,"#fed976"
178,6,0.004074,"#ffffb2"
179,1,0.000679,"#ffffb2"
180,4,0.002716,"#ffffb2"
181,1,0.000679,"#ffffb2"
182,5,0.003395,"#ffffb2"
183,5,0.003395,"#ffffb2"
184,4,0.002716,"#ffffb2"
185,10,0.006789,"#ffffb2"
186,13,0.008826,"#ffffb2"
187,16,0.010863,"#fed976"
188,117,0.079435,"#fed976"
189,2432,1.651153,"#fd8d3c"
190,6977,4.736881,"#fd8d3c"
191,18502,12.561528,"#fc4e2a"
192,27449,18.635898,"#fc4e2a"
193,30302,20.57288,"#fc4e2a"
194,29272,19.873584,"#fc4e2a"
195,18312,12.432532,"#fc4e2a"
196,9343,6.343225,"#fd8d3c"
197,3898,2.646462,"#fd8d3c"
198,80,0.054314,"#fed976"
199,3,0.002037,"#ffffb2"
201,2,0.001358,"#ffffb2"
202,1,0.000679,"#ffffb2"
203,1,0.000679,"#ffffb2"
210,1,0.000679,"#ffffb2"
213,4,0.002716,"#ffffb2"
214,1,0.000679,"#ffffb2"
217,1,0.000679,"#ffffb2"
220,1,0.000679,"#ffffb2"
227,1,0.000679,"#ffffb2"
229,1,0.000679,"#ffffb2"
230,1,0.000679,"#ffffb2"
232,2,0.001358,"#ffffb2"
310,1,0.000679,"#ffffb2"
312,1,0.000679,"#ffffb2"
