"length","reads","rel","col"
14,1,0.000512,"#ffffb2"
16,1,0.000512,"#ffffb2"
17,1,0.000512,"#ffffb2"
20,1,0.000512,"#ffffb2"
25,2,0.001025,"#ffffb2"
26,7,0.003587,"#ffffb2"
27,7,0.003587,"#ffffb2"
28,4,0.00205,"#ffffb2"
29,4,0.00205,"#ffffb2"
30,8,0.004099,"#ffffb2"
31,6,0.003074,"#ffffb2"
32,3,0.001537,"#ffffb2"
33,41,0.021009,"#fed976"
34,446,0.228535,"#feb24c"
35,894,0.458095,"#feb24c"
36,1096,0.561602,"#feb24c"
37,1307,0.669721,"#feb24c"
38,924,0.473467,"#feb24c"
39,512,0.262354,"#feb24c"
40,212,0.108631,"#feb24c"
41,11,0.005637,"#ffffb2"
42,7,0.003587,"#ffffb2"
45,1,0.000512,"#ffffb2"
46,2,0.001025,"#ffffb2"
47,2,0.001025,"#ffffb2"
48,10,0.005124,"#ffffb2"
49,629,0.322306,"#feb24c"
50,1026,0.525733,"#feb24c"
51,1279,0.655373,"#feb24c"
52,1498,0.767591,"#feb24c"
53,968,0.496013,"#feb24c"
54,493,0.252618,"#feb24c"
55,239,0.122466,"#feb24c"
56,45,0.023058,"#fed976"
57,189,0.096846,"#fed976"
58,387,0.198303,"#feb24c"
59,571,0.292586,"#feb24c"
60,663,0.339728,"#feb24c"
61,541,0.277214,"#feb24c"
62,354,0.181393,"#feb24c"
63,165,0.084548,"#fed976"
64,48,0.024596,"#fed976"
65,1,0.000512,"#ffffb2"
67,1,0.000512,"#ffffb2"
78,2,0.001025,"#ffffb2"
79,1,0.000512,"#ffffb2"
82,1,0.000512,"#ffffb2"
83,1,0.000512,"#ffffb2"
87,2,0.001025,"#ffffb2"
88,2,0.001025,"#ffffb2"
90,1,0.000512,"#ffffb2"
91,1,0.000512,"#ffffb2"
92,1,0.000512,"#ffffb2"
93,1,0.000512,"#ffffb2"
94,1,0.000512,"#ffffb2"
102,1,0.000512,"#ffffb2"
116,2,0.001025,"#ffffb2"
117,5,0.002562,"#ffffb2"
118,1,0.000512,"#ffffb2"
120,2,0.001025,"#ffffb2"
123,1,0.000512,"#ffffb2"
150,2,0.001025,"#ffffb2"
154,3,0.001537,"#ffffb2"
167,1,0.000512,"#ffffb2"
168,1,0.000512,"#ffffb2"
173,1,0.000512,"#ffffb2"
174,1,0.000512,"#ffffb2"
175,3,0.001537,"#ffffb2"
176,1,0.000512,"#ffffb2"
177,3,0.001537,"#ffffb2"
178,4,0.00205,"#ffffb2"
179,2,0.001025,"#ffffb2"
180,2,0.001025,"#ffffb2"
181,2,0.001025,"#ffffb2"
182,2,0.001025,"#ffffb2"
183,4,0.00205,"#ffffb2"
184,9,0.004612,"#ffffb2"
185,7,0.003587,"#ffffb2"
186,18,0.009223,"#ffffb2"
187,15,0.007686,"#ffffb2"
188,57,0.029207,"#fed976"
189,581,0.297711,"#feb24c"
190,2697,1.381971,"#fd8d3c"
191,18348,9.401709,"#fd8d3c"
192,30576,15.667466,"#fc4e2a"
193,37874,19.407038,"#fc4e2a"
194,41483,21.256328,"#fc4e2a"
195,27172,13.92322,"#fc4e2a"
196,14928,7.649265,"#fd8d3c"
197,6628,3.396257,"#fd8d3c"
198,74,0.037918,"#fed976"
199,2,0.001025,"#ffffb2"
215,1,0.000512,"#ffffb2"
219,1,0.000512,"#ffffb2"
220,1,0.000512,"#ffffb2"
228,2,0.001025,"#ffffb2"
230,1,0.000512,"#ffffb2"
241,1,0.000512,"#ffffb2"
246,1,0.000512,"#ffffb2"
276,1,0.000512,"#ffffb2"
285,1,0.000512,"#ffffb2"
286,1,0.000512,"#ffffb2"
288,6,0.003074,"#ffffb2"
289,3,0.001537,"#ffffb2"
295,1,0.000512,"#ffffb2"
303,1,0.000512,"#ffffb2"
