"length","reads","rel","col"
31,2,0.001699,"#ffffb2"
32,4,0.003397,"#ffffb2"
33,5,0.004247,"#ffffb2"
34,43,0.036521,"#fed976"
35,98,0.083235,"#fed976"
36,140,0.118907,"#feb24c"
37,165,0.14014,"#feb24c"
38,136,0.11551,"#feb24c"
39,81,0.068796,"#fed976"
40,45,0.03822,"#fed976"
41,4,0.003397,"#ffffb2"
47,1,0.000849,"#ffffb2"
48,3,0.002548,"#ffffb2"
49,47,0.039919,"#fed976"
50,131,0.111263,"#feb24c"
51,156,0.132496,"#feb24c"
52,172,0.146086,"#feb24c"
53,109,0.092578,"#fed976"
54,70,0.059454,"#fed976"
55,25,0.021233,"#fed976"
56,14,0.011891,"#fed976"
57,50,0.042467,"#fed976"
58,92,0.078139,"#fed976"
59,133,0.112962,"#feb24c"
60,120,0.10192,"#feb24c"
61,109,0.092578,"#fed976"
62,63,0.053508,"#fed976"
63,21,0.017836,"#fed976"
64,5,0.004247,"#ffffb2"
65,1,0.000849,"#ffffb2"
67,2,0.001699,"#ffffb2"
68,6,0.005096,"#ffffb2"
69,8,0.006795,"#ffffb2"
70,13,0.011041,"#fed976"
71,11,0.009343,"#ffffb2"
72,7,0.005945,"#ffffb2"
73,10,0.008493,"#ffffb2"
74,1,0.000849,"#ffffb2"
79,1,0.000849,"#ffffb2"
81,2,0.001699,"#ffffb2"
83,1,0.000849,"#ffffb2"
84,1,0.000849,"#ffffb2"
88,3,0.002548,"#ffffb2"
91,1,0.000849,"#ffffb2"
94,3,0.002548,"#ffffb2"
98,1,0.000849,"#ffffb2"
114,2,0.001699,"#ffffb2"
116,1,0.000849,"#ffffb2"
118,1,0.000849,"#ffffb2"
119,1,0.000849,"#ffffb2"
120,1,0.000849,"#ffffb2"
125,1,0.000849,"#ffffb2"
149,6,0.005096,"#ffffb2"
151,4,0.003397,"#ffffb2"
153,2,0.001699,"#ffffb2"
154,1,0.000849,"#ffffb2"
176,3,0.002548,"#ffffb2"
177,2,0.001699,"#ffffb2"
178,6,0.005096,"#ffffb2"
179,1,0.000849,"#ffffb2"
180,1,0.000849,"#ffffb2"
181,1,0.000849,"#ffffb2"
183,2,0.001699,"#ffffb2"
184,5,0.004247,"#ffffb2"
185,14,0.011891,"#fed976"
186,6,0.005096,"#ffffb2"
187,16,0.013589,"#fed976"
188,28,0.023781,"#fed976"
189,388,0.329542,"#feb24c"
190,1349,1.145755,"#fd8d3c"
191,11359,9.64761,"#fd8d3c"
192,19383,16.462684,"#fc4e2a"
193,24338,20.671145,"#fc4e2a"
194,26950,22.889612,"#fc4e2a"
195,17449,14.820068,"#fc4e2a"
196,9781,8.307358,"#fd8d3c"
197,4431,3.763409,"#fd8d3c"
198,61,0.05181,"#fed976"
199,3,0.002548,"#ffffb2"
204,1,0.000849,"#ffffb2"
206,1,0.000849,"#ffffb2"
207,1,0.000849,"#ffffb2"
214,1,0.000849,"#ffffb2"
233,1,0.000849,"#ffffb2"
234,1,0.000849,"#ffffb2"
242,2,0.001699,"#ffffb2"
301,1,0.000849,"#ffffb2"
302,2,0.001699,"#ffffb2"
324,1,0.000849,"#ffffb2"
325,2,0.001699,"#ffffb2"
326,3,0.002548,"#ffffb2"
327,1,0.000849,"#ffffb2"
330,1,0.000849,"#ffffb2"
331,1,0.000849,"#ffffb2"
381,1,0.000849,"#ffffb2"
384,1,0.000849,"#ffffb2"
404,1,0.000849,"#ffffb2"
405,1,0.000849,"#ffffb2"
407,1,0.000849,"#ffffb2"
416,1,0.000849,"#ffffb2"
