"length","reads","rel","col"
16,2,0.001861,"#ffffb2"
20,1,0.00093,"#ffffb2"
21,1,0.00093,"#ffffb2"
23,1,0.00093,"#ffffb2"
25,3,0.002791,"#ffffb2"
27,6,0.005582,"#ffffb2"
28,1,0.00093,"#ffffb2"
29,4,0.003721,"#ffffb2"
30,1,0.00093,"#ffffb2"
31,2,0.001861,"#ffffb2"
32,3,0.002791,"#ffffb2"
33,12,0.011163,"#fed976"
34,209,0.194429,"#feb24c"
35,394,0.366532,"#feb24c"
36,449,0.417698,"#feb24c"
37,558,0.519099,"#feb24c"
38,397,0.369323,"#feb24c"
39,223,0.207453,"#feb24c"
40,111,0.103262,"#feb24c"
41,5,0.004651,"#ffffb2"
42,1,0.00093,"#ffffb2"
50,1,0.00093,"#ffffb2"
55,2,0.001861,"#ffffb2"
56,1,0.00093,"#ffffb2"
57,9,0.008373,"#ffffb2"
58,15,0.013954,"#fed976"
59,20,0.018606,"#fed976"
60,27,0.025118,"#fed976"
61,31,0.028839,"#fed976"
62,12,0.011163,"#fed976"
63,8,0.007442,"#ffffb2"
64,1,0.00093,"#ffffb2"
175,2,0.001861,"#ffffb2"
176,1,0.00093,"#ffffb2"
178,1,0.00093,"#ffffb2"
180,2,0.001861,"#ffffb2"
182,3,0.002791,"#ffffb2"
183,4,0.003721,"#ffffb2"
184,4,0.003721,"#ffffb2"
185,2,0.001861,"#ffffb2"
186,2,0.001861,"#ffffb2"
187,7,0.006512,"#ffffb2"
188,11,0.010233,"#fed976"
189,99,0.092098,"#fed976"
190,462,0.429791,"#feb24c"
191,9413,8.756768,"#fd8d3c"
192,17083,15.89205,"#fc4e2a"
193,21562,20.058794,"#fc4e2a"
194,25536,23.755745,"#fc4e2a"
195,16841,15.666921,"#fc4e2a"
196,9536,8.871193,"#fd8d3c"
197,4364,4.059761,"#fd8d3c"
198,44,0.040933,"#fed976"
200,1,0.00093,"#ffffb2"
205,1,0.00093,"#ffffb2"
219,1,0.00093,"#ffffb2"
227,1,0.00093,"#ffffb2"
