"length","reads","rel","col"
14,1,0.000955,"#ffffb2"
15,1,0.000955,"#ffffb2"
19,1,0.000955,"#ffffb2"
29,1,0.000955,"#ffffb2"
32,1,0.000955,"#ffffb2"
33,4,0.00382,"#ffffb2"
34,59,0.056347,"#fed976"
35,107,0.102188,"#feb24c"
36,140,0.133704,"#feb24c"
37,159,0.151849,"#feb24c"
38,125,0.119378,"#feb24c"
39,68,0.064942,"#fed976"
40,30,0.028651,"#fed976"
41,1,0.000955,"#ffffb2"
42,1,0.000955,"#ffffb2"
49,2,0.00191,"#ffffb2"
52,2,0.00191,"#ffffb2"
53,1,0.000955,"#ffffb2"
54,1,0.000955,"#ffffb2"
58,1,0.000955,"#ffffb2"
59,2,0.00191,"#ffffb2"
60,1,0.000955,"#ffffb2"
62,2,0.00191,"#ffffb2"
130,1,0.000955,"#ffffb2"
146,1,0.000955,"#ffffb2"
164,1,0.000955,"#ffffb2"
176,3,0.002865,"#ffffb2"
177,2,0.00191,"#ffffb2"
178,2,0.00191,"#ffffb2"
179,1,0.000955,"#ffffb2"
180,1,0.000955,"#ffffb2"
181,1,0.000955,"#ffffb2"
182,3,0.002865,"#ffffb2"
183,1,0.000955,"#ffffb2"
184,5,0.004775,"#ffffb2"
185,8,0.00764,"#ffffb2"
186,6,0.00573,"#ffffb2"
187,8,0.00764,"#ffffb2"
188,13,0.012415,"#fed976"
189,143,0.136569,"#feb24c"
190,699,0.667564,"#feb24c"
191,9537,9.1081,"#fd8d3c"
192,16955,16.192495,"#fc4e2a"
193,21798,20.817695,"#fc4e2a"
194,24856,23.73817,"#fc4e2a"
195,16377,15.640489,"#fc4e2a"
196,9242,8.826366,"#fd8d3c"
197,4289,4.096114,"#fd8d3c"
198,41,0.039156,"#fed976"
202,1,0.000955,"#ffffb2"
204,1,0.000955,"#ffffb2"
214,1,0.000955,"#ffffb2"
234,1,0.000955,"#ffffb2"
