"length","reads","rel","col"
15,1,0.001174,"#ffffb2"
27,1,0.001174,"#ffffb2"
28,1,0.001174,"#ffffb2"
30,1,0.001174,"#ffffb2"
31,1,0.001174,"#ffffb2"
32,1,0.001174,"#ffffb2"
33,6,0.007045,"#ffffb2"
34,29,0.034052,"#fed976"
35,62,0.0728,"#fed976"
36,105,0.12329,"#feb24c"
37,115,0.135032,"#feb24c"
38,78,0.091587,"#fed976"
39,39,0.045793,"#fed976"
40,19,0.02231,"#fed976"
57,4,0.004697,"#ffffb2"
58,12,0.01409,"#fed976"
59,13,0.015264,"#fed976"
60,22,0.025832,"#fed976"
61,20,0.023484,"#fed976"
62,13,0.015264,"#fed976"
63,6,0.007045,"#ffffb2"
64,5,0.005871,"#ffffb2"
173,1,0.001174,"#ffffb2"
176,1,0.001174,"#ffffb2"
178,2,0.002348,"#ffffb2"
182,2,0.002348,"#ffffb2"
183,8,0.009394,"#ffffb2"
184,4,0.004697,"#ffffb2"
185,4,0.004697,"#ffffb2"
186,4,0.004697,"#ffffb2"
187,10,0.011742,"#fed976"
188,40,0.046968,"#fed976"
189,575,0.67516,"#feb24c"
190,1987,2.333118,"#fd8d3c"
191,9033,10.60647,"#fc4e2a"
192,14619,17.165502,"#fc4e2a"
193,17599,20.664592,"#fc4e2a"
194,18934,22.232138,"#fc4e2a"
195,12158,14.275818,"#fc4e2a"
196,6657,7.816591,"#fd8d3c"
197,2929,3.439206,"#fd8d3c"
198,36,0.042271,"#fed976"
199,3,0.003523,"#ffffb2"
202,1,0.001174,"#ffffb2"
206,1,0.001174,"#ffffb2"
217,1,0.001174,"#ffffb2"
234,1,0.001174,"#ffffb2"
314,1,0.001174,"#ffffb2"
