"length","reads","rel","col"
27,1,0.001187,"#ffffb2"
28,1,0.001187,"#ffffb2"
33,4,0.00475,"#ffffb2"
34,42,0.049871,"#fed976"
35,72,0.085492,"#fed976"
36,77,0.091429,"#fed976"
37,87,0.103303,"#feb24c"
38,65,0.077181,"#fed976"
39,38,0.045121,"#fed976"
40,13,0.015436,"#fed976"
49,1,0.001187,"#ffffb2"
52,4,0.00475,"#ffffb2"
53,2,0.002375,"#ffffb2"
57,4,0.00475,"#ffffb2"
58,2,0.002375,"#ffffb2"
59,1,0.001187,"#ffffb2"
60,10,0.011874,"#fed976"
61,2,0.002375,"#ffffb2"
62,7,0.008312,"#ffffb2"
91,1,0.001187,"#ffffb2"
177,2,0.002375,"#ffffb2"
180,1,0.001187,"#ffffb2"
181,1,0.001187,"#ffffb2"
182,5,0.005937,"#ffffb2"
183,2,0.002375,"#ffffb2"
184,4,0.00475,"#ffffb2"
185,8,0.009499,"#ffffb2"
186,7,0.008312,"#ffffb2"
187,3,0.003562,"#ffffb2"
188,22,0.026123,"#fed976"
189,215,0.25529,"#feb24c"
190,953,1.131587,"#fd8d3c"
191,8253,9.799568,"#fd8d3c"
192,14096,16.737515,"#fc4e2a"
193,17159,20.374504,"#fc4e2a"
194,19781,23.487853,"#fc4e2a"
195,12783,15.178465,"#fc4e2a"
196,7076,8.402004,"#fd8d3c"
197,3349,3.976585,"#fd8d3c"
198,50,0.05937,"#fed976"
199,4,0.00475,"#ffffb2"
200,1,0.001187,"#ffffb2"
202,2,0.002375,"#ffffb2"
204,1,0.001187,"#ffffb2"
230,1,0.001187,"#ffffb2"
231,1,0.001187,"#ffffb2"
237,1,0.001187,"#ffffb2"
313,3,0.003562,"#ffffb2"
